NodeID,UpLinkID,UpLaneID,DnLinkID,DnLaneID
43122,104243,2,104355,2
43122,104243,2,104355,-2
43122,104243,-2,104355,2
43122,104243,-2,104355,-2
43122,104355,-1,104243,-1
43122,104355,2,104243,2
43122,104355,2,104243,-2
43122,104355,-2,104243,2
43122,104355,-2,104243,-2
43123,104245,1,104301,-1
43123,104245,1,104327,-1
43123,104245,2,104301,2
43123,104245,2,104301,-2
43123,104245,-2,104301,2
43123,104245,-2,104301,-2
43123,104245,2,104327,2
43123,104245,2,104327,-2
43123,104245,-2,104327,2
43123,104245,-2,104327,-2
43123,104301,1,104245,-1
43123,104301,1,104327,-1
43123,104301,2,104245,2
43123,104301,2,104245,-2
43123,104301,-2,104245,2
43123,104301,-2,104245,-2
43123,104301,2,104327,2
43123,104301,2,104327,-2
43123,104301,-2,104327,2
43123,104301,-2,104327,-2
43123,104327,1,104245,-1
43123,104327,1,104301,-1
43123,104327,2,104245,2
43123,104327,2,104245,-2
43123,104327,-2,104245,2
43123,104327,-2,104245,-2
43123,104327,2,104301,2
43123,104327,2,104301,-2
43123,104327,-2,104301,2
43123,104327,-2,104301,-2
43124,104247,-1,104249,1
43124,104247,-1,104251,1
43124,104247,2,104249,2
43124,104247,2,104249,-2
43124,104247,-2,104249,2
43124,104247,-2,104249,-2
43124,104247,2,104251,2
43124,104247,2,104251,-2
43124,104247,-2,104251,2
43124,104247,-2,104251,-2
43124,104249,-1,104247,1
43124,104249,-1,104251,1
43124,104249,2,104247,2
43124,104249,2,104247,-2
43124,104249,-2,104247,2
43124,104249,-2,104247,-2
43124,104249,2,104251,2
43124,104249,2,104251,-2
43124,104249,-2,104251,2
43124,104249,-2,104251,-2
43124,104251,-1,104247,1
43124,104251,-1,104249,1
43124,104251,2,104247,2
43124,104251,2,104247,-2
43124,104251,-2,104247,2
43124,104251,-2,104247,-2
43124,104251,2,104249,2
43124,104251,2,104249,-2
43124,104251,-2,104249,2
43124,104251,-2,104249,-2
43125,104249,1,104389,1
43125,104249,1,104391,1
43125,104249,2,104389,2
43125,104249,2,104389,-2
43125,104249,-2,104389,2
43125,104249,-2,104389,-2
43125,104249,2,104391,2
43125,104249,2,104391,-2
43125,104249,-2,104391,2
43125,104249,-2,104391,-2
43125,104389,-1,104249,-1
43125,104389,-1,104391,1
43125,104389,2,104249,2
43125,104389,2,104249,-2
43125,104389,-2,104249,2
43125,104389,-2,104249,-2
43125,104389,2,104391,2
43125,104389,2,104391,-2
43125,104389,-2,104391,2
43125,104389,-2,104391,-2
43125,104391,-1,104249,-1
43125,104391,-1,104389,1
43125,104391,2,104249,2
43125,104391,2,104249,-2
43125,104391,-2,104249,2
43125,104391,-2,104249,-2
43125,104391,2,104389,2
43125,104391,2,104389,-2
43125,104391,-2,104389,2
43125,104391,-2,104389,-2
43126,104251,1,104399,1
43126,104251,1,104401,1
43126,104251,1,104403,1
43126,104251,2,104399,2
43126,104251,2,104399,-2
43126,104251,-2,104399,2
43126,104251,-2,104399,-2
43126,104251,2,104401,2
43126,104251,2,104401,-2
43126,104251,-2,104401,2
43126,104251,-2,104401,-2
43126,104251,2,104403,2
43126,104251,2,104403,-2
43126,104251,-2,104403,2
43126,104251,-2,104403,-2
43126,104399,-1,104251,-1
43126,104399,-1,104401,1
43126,104399,-1,104403,1
43126,104399,2,104251,2
43126,104399,2,104251,-2
43126,104399,-2,104251,2
43126,104399,-2,104251,-2
43126,104399,2,104401,2
43126,104399,2,104401,-2
43126,104399,-2,104401,2
43126,104399,-2,104401,-2
43126,104399,2,104403,2
43126,104399,2,104403,-2
43126,104399,-2,104403,2
43126,104399,-2,104403,-2
43126,104401,-1,104251,-1
43126,104401,-1,104399,1
43126,104401,-1,104403,1
43126,104401,2,104251,2
43126,104401,2,104251,-2
43126,104401,-2,104251,2
43126,104401,-2,104251,-2
43126,104401,2,104399,2
43126,104401,2,104399,-2
43126,104401,-2,104399,2
43126,104401,-2,104399,-2
43126,104401,2,104403,2
43126,104401,2,104403,-2
43126,104401,-2,104403,2
43126,104401,-2,104403,-2
43126,104403,-1,104251,-1
43126,104403,-1,104399,1
43126,104403,-1,104401,1
43126,104403,2,104251,2
43126,104403,2,104251,-2
43126,104403,-2,104251,2
43126,104403,-2,104251,-2
43126,104403,2,104399,2
43126,104403,2,104399,-2
43126,104403,-2,104399,2
43126,104403,-2,104399,-2
43126,104403,2,104401,2
43126,104403,2,104401,-2
43126,104403,-2,104401,2
43126,104403,-2,104401,-2
43130,104257,-1,104259,1
43130,104257,-1,104261,1
43130,104257,2,104259,2
43130,104257,2,104259,-2
43130,104257,-2,104259,2
43130,104257,-2,104259,-2
43130,104257,2,104261,2
43130,104257,2,104261,-2
43130,104257,-2,104261,2
43130,104257,-2,104261,-2
43130,104259,-1,104257,1
43130,104259,-1,104261,1
43130,104259,2,104257,2
43130,104259,2,104257,-2
43130,104259,-2,104257,2
43130,104259,-2,104257,-2
43130,104259,2,104261,2
43130,104259,2,104261,-2
43130,104259,-2,104261,2
43130,104259,-2,104261,-2
43130,104261,-1,104257,1
43130,104261,-1,104259,1
43130,104261,2,104257,2
43130,104261,2,104257,-2
43130,104261,-2,104257,2
43130,104261,-2,104257,-2
43130,104261,2,104259,2
43130,104261,2,104259,-2
43130,104261,-2,104259,2
43130,104261,-2,104259,-2
43131,104257,1,104275,-1
43131,104257,1,104289,-1
43131,104257,1,104323,1
43131,104257,2,104275,2
43131,104257,2,104275,-2
43131,104257,-2,104275,2
43131,104257,-2,104275,-2
43131,104257,2,104289,2
43131,104257,2,104289,-2
43131,104257,-2,104289,2
43131,104257,-2,104289,-2
43131,104257,2,104323,2
43131,104257,2,104323,-2
43131,104257,-2,104323,2
43131,104257,-2,104323,-2
43131,104275,1,104257,-1
43131,104275,1,104289,-1
43131,104275,1,104323,1
43131,104275,2,104257,2
43131,104275,2,104257,-2
43131,104275,-2,104257,2
43131,104275,-2,104257,-2
43131,104275,2,104289,2
43131,104275,2,104289,-2
43131,104275,-2,104289,2
43131,104275,-2,104289,-2
43131,104275,2,104323,2
43131,104275,2,104323,-2
43131,104275,-2,104323,2
43131,104275,-2,104323,-2
43131,104289,1,104257,-1
43131,104289,1,104275,-1
43131,104289,1,104323,1
43131,104289,2,104257,2
43131,104289,2,104257,-2
43131,104289,-2,104257,2
43131,104289,-2,104257,-2
43131,104289,2,104275,2
43131,104289,2,104275,-2
43131,104289,-2,104275,2
43131,104289,-2,104275,-2
43131,104289,2,104323,2
43131,104289,2,104323,-2
43131,104289,-2,104323,2
43131,104289,-2,104323,-2
43131,104323,-1,104257,-1
43131,104323,-1,104275,-1
43131,104323,-1,104289,-1
43131,104323,2,104257,2
43131,104323,2,104257,-2
43131,104323,-2,104257,2
43131,104323,-2,104257,-2
43131,104323,2,104275,2
43131,104323,2,104275,-2
43131,104323,-2,104275,2
43131,104323,-2,104275,-2
43131,104323,2,104289,2
43131,104323,2,104289,-2
43131,104323,-2,104289,2
43131,104323,-2,104289,-2
43132,104259,1,104385,-1
43132,104259,1,104417,-1
43132,104259,1,104441,-1
43132,104259,2,104385,2
43132,104259,2,104385,-2
43132,104259,-2,104385,2
43132,104259,-2,104385,-2
43132,104259,2,104417,2
43132,104259,2,104417,-2
43132,104259,-2,104417,2
43132,104259,-2,104417,-2
43132,104259,2,104441,2
43132,104259,2,104441,-2
43132,104259,-2,104441,2
43132,104259,-2,104441,-2
43132,104385,1,104259,-1
43132,104385,1,104417,-1
43132,104385,1,104441,-1
43132,104385,2,104259,2
43132,104385,2,104259,-2
43132,104385,-2,104259,2
43132,104385,-2,104259,-2
43132,104385,2,104417,2
43132,104385,2,104417,-2
43132,104385,-2,104417,2
43132,104385,-2,104417,-2
43132,104385,2,104441,2
43132,104385,2,104441,-2
43132,104385,-2,104441,2
43132,104385,-2,104441,-2
43132,104417,1,104259,-1
43132,104417,1,104385,-1
43132,104417,1,104441,-1
43132,104417,2,104259,2
43132,104417,2,104259,-2
43132,104417,-2,104259,2
43132,104417,-2,104259,-2
43132,104417,2,104385,2
43132,104417,2,104385,-2
43132,104417,-2,104385,2
43132,104417,-2,104385,-2
43132,104417,2,104441,2
43132,104417,2,104441,-2
43132,104417,-2,104441,2
43132,104417,-2,104441,-2
43132,104441,1,104259,-1
43132,104441,1,104385,-1
43132,104441,1,104417,-1
43132,104441,2,104259,2
43132,104441,2,104259,-2
43132,104441,-2,104259,2
43132,104441,-2,104259,-2
43132,104441,2,104385,2
43132,104441,2,104385,-2
43132,104441,-2,104385,2
43132,104441,-2,104385,-2
43132,104441,2,104417,2
43132,104441,2,104417,-2
43132,104441,-2,104417,2
43132,104441,-2,104417,-2
43138,104273,-1,104275,1
43138,104273,-1,104277,1
43138,104273,2,104275,2
43138,104273,2,104275,-2
43138,104273,-2,104275,2
43138,104273,-2,104275,-2
43138,104273,2,104277,2
43138,104273,2,104277,-2
43138,104273,-2,104277,2
43138,104273,-2,104277,-2
43138,104275,-1,104273,1
43138,104275,-1,104277,1
43138,104275,2,104273,2
43138,104275,2,104273,-2
43138,104275,-2,104273,2
43138,104275,-2,104273,-2
43138,104275,2,104277,2
43138,104275,2,104277,-2
43138,104275,-2,104277,2
43138,104275,-2,104277,-2
43138,104277,-1,104273,1
43138,104277,-1,104275,1
43138,104277,2,104273,2
43138,104277,2,104273,-2
43138,104277,-2,104273,2
43138,104277,-2,104273,-2
43138,104277,2,104275,2
43138,104277,2,104275,-2
43138,104277,-2,104275,2
43138,104277,-2,104275,-2
43116,104273,1,104299,1
43116,104273,2,104299,2
43116,104273,2,104299,-2
43116,104273,-2,104299,2
43116,104273,-2,104299,-2
43116,104299,-1,104273,-1
43116,104299,2,104273,2
43116,104299,2,104273,-2
43116,104299,-2,104273,2
43116,104299,-2,104273,-2
43139,104279,1,104389,-1
43139,104279,1,104399,-1
43139,104279,2,104389,2
43139,104279,2,104389,-2
43139,104279,-2,104389,2
43139,104279,-2,104389,-2
43139,104279,2,104399,2
43139,104279,2,104399,-2
43139,104279,-2,104399,2
43139,104279,-2,104399,-2
43139,104389,1,104279,-1
43139,104389,1,104399,-1
43139,104389,2,104279,2
43139,104389,2,104279,-2
43139,104389,-2,104279,2
43139,104389,-2,104279,-2
43139,104389,2,104399,2
43139,104389,2,104399,-2
43139,104389,-2,104399,2
43139,104389,-2,104399,-2
43139,104399,1,104279,-1
43139,104399,1,104389,-1
43139,104399,2,104279,2
43139,104399,2,104279,-2
43139,104399,-2,104279,2
43139,104399,-2,104279,-2
43139,104399,2,104389,2
43139,104399,2,104389,-2
43139,104399,-2,104389,2
43139,104399,-2,104389,-2
43140,104281,-1,104283,1
43140,104281,2,104283,2
43140,104281,2,104283,-2
43140,104281,-2,104283,2
43140,104281,-2,104283,-2
43140,104283,-1,104281,1
43140,104283,2,104281,2
43140,104283,2,104281,-2
43140,104283,-2,104281,2
43140,104283,-2,104281,-2
43141,104281,1,104373,1
43141,104281,2,104373,2
43141,104281,2,104373,-2
43141,104281,-2,104373,2
43141,104281,-2,104373,-2
43141,104373,-1,104281,-1
43141,104373,2,104281,2
43141,104373,2,104281,-2
43141,104373,-2,104281,2
43141,104373,-2,104281,-2
43142,104287,-1,104289,1
43142,104287,-1,104291,1
43142,104287,2,104289,2
43142,104287,2,104289,-2
43142,104287,-2,104289,2
43142,104287,-2,104289,-2
43142,104287,2,104291,2
43142,104287,2,104291,-2
43142,104287,-2,104291,2
43142,104287,-2,104291,-2
43142,104289,-1,104287,1
43142,104289,-1,104291,1
43142,104289,2,104287,2
43142,104289,2,104287,-2
43142,104289,-2,104287,2
43142,104289,-2,104287,-2
43142,104289,2,104291,2
43142,104289,2,104291,-2
43142,104289,-2,104291,2
43142,104289,-2,104291,-2
43142,104291,-1,104287,1
43142,104291,-1,104289,1
43142,104291,2,104287,2
43142,104291,2,104287,-2
43142,104291,-2,104287,2
43142,104291,-2,104287,-2
43142,104291,2,104289,2
43142,104291,2,104289,-2
43142,104291,-2,104289,2
43142,104291,-2,104289,-2
43143,104287,1,104309,1
43143,104287,1,104311,1
43143,104287,2,104309,2
43143,104287,2,104309,-2
43143,104287,-2,104309,2
43143,104287,-2,104309,-2
43143,104287,2,104311,2
43143,104287,2,104311,-2
43143,104287,-2,104311,2
43143,104287,-2,104311,-2
43143,104309,-1,104287,-1
43143,104309,-1,104311,1
43143,104309,2,104287,2
43143,104309,2,104287,-2
43143,104309,-2,104287,2
43143,104309,-2,104287,-2
43143,104309,2,104311,2
43143,104309,2,104311,-2
43143,104309,-2,104311,2
43143,104309,-2,104311,-2
43143,104311,-1,104287,-1
43143,104311,-1,104309,1
43143,104311,2,104287,2
43143,104311,2,104287,-2
43143,104311,-2,104287,2
43143,104311,-2,104287,-2
43143,104311,2,104309,2
43143,104311,2,104309,-2
43143,104311,-2,104309,2
43143,104311,-2,104309,-2
43144,104291,1,104383,1
43144,104291,1,104385,1
43144,104291,2,104383,2
43144,104291,2,104383,-2
43144,104291,-2,104383,2
43144,104291,-2,104383,-2
43144,104291,2,104385,2
43144,104291,2,104385,-2
43144,104291,-2,104385,2
43144,104291,-2,104385,-2
43144,104383,-1,104291,-1
43144,104383,-1,104385,1
43144,104383,2,104291,2
43144,104383,2,104291,-2
43144,104383,-2,104291,2
43144,104383,-2,104291,-2
43144,104383,2,104385,2
43144,104383,2,104385,-2
43144,104383,-2,104385,2
43144,104383,-2,104385,-2
43144,104385,-1,104291,-1
43144,104385,-1,104383,1
43144,104385,2,104291,2
43144,104385,2,104291,-2
43144,104385,-2,104291,2
43144,104385,-2,104291,-2
43144,104385,2,104383,2
43144,104385,2,104383,-2
43144,104385,-2,104383,2
43144,104385,-2,104383,-2
43146,104295,1,104441,1
43146,104295,2,104441,2
43146,104295,2,104441,-2
43146,104295,-2,104441,2
43146,104295,-2,104441,-2
43146,104441,-1,104295,-1
43146,104441,2,104295,2
43146,104441,2,104295,-2
43146,104441,-2,104295,2
43146,104441,-2,104295,-2
43149,104305,1,104429,1
43149,104305,2,104429,2
43149,104305,2,104429,-2
43149,104305,-2,104429,2
43149,104305,-2,104429,-2
43149,104429,-1,104305,-1
43149,104429,2,104305,2
43149,104429,2,104305,-2
43149,104429,-2,104305,2
43149,104429,-2,104305,-2
43150,104307,1,104387,1
43150,104307,2,104387,2
43150,104307,2,104387,-2
43150,104307,-2,104387,2
43150,104307,-2,104387,-2
43150,104387,-1,104307,-1
43150,104387,2,104307,2
43150,104387,2,104307,-2
43150,104387,-2,104307,2
43150,104387,-2,104307,-2
43151,104309,1,104323,-1
43151,104309,2,104323,2
43151,104309,2,104323,-2
43151,104309,-2,104323,2
43151,104309,-2,104323,-2
43151,104323,1,104309,-1
43151,104323,2,104309,2
43151,104323,2,104309,-2
43151,104323,-2,104309,2
43151,104323,-2,104309,-2
43152,104311,1,104419,1
43152,104311,2,104419,2
43152,104311,2,104419,-2
43152,104311,-2,104419,2
43152,104311,-2,104419,-2
43152,104419,-1,104311,-1
43152,104419,2,104311,2
43152,104419,2,104311,-2
43152,104419,-2,104311,2
43152,104419,-2,104311,-2
43157,104317,1,104405,1
43157,104317,1,104407,1
43157,104317,2,104405,2
43157,104317,2,104405,-2
43157,104317,-2,104405,2
43157,104317,-2,104405,-2
43157,104317,2,104407,2
43157,104317,2,104407,-2
43157,104317,-2,104407,2
43157,104317,-2,104407,-2
43157,104405,-1,104317,-1
43157,104405,-1,104407,1
43157,104405,2,104317,2
43157,104405,2,104317,-2
43157,104405,-2,104317,2
43157,104405,-2,104317,-2
43157,104405,2,104407,2
43157,104405,2,104407,-2
43157,104405,-2,104407,2
43157,104405,-2,104407,-2
43157,104407,-1,104317,-1
43157,104407,-1,104405,1
43157,104407,2,104317,2
43157,104407,2,104317,-2
43157,104407,-2,104317,2
43157,104407,-2,104317,-2
43157,104407,2,104405,2
43157,104407,2,104405,-2
43157,104407,-2,104405,2
43157,104407,-2,104405,-2
43166,104375,1,106496,1
43166,104375,1,106498,1
43166,104375,2,106496,2
43166,104375,2,106496,-2
43166,104375,-2,106496,2
43166,104375,-2,106496,-2
43166,104375,2,106498,2
43166,104375,2,106498,-2
43166,104375,-2,106498,2
43166,104375,-2,106498,-2
43166,106496,-1,104375,-1
43166,106496,-1,106498,1
43166,106496,2,104375,2
43166,106496,2,104375,-2
43166,106496,-2,104375,2
43166,106496,-2,104375,-2
43166,106496,2,106498,2
43166,106496,2,106498,-2
43166,106496,-2,106498,2
43166,106496,-2,106498,-2
43166,106498,-1,104375,-1
43166,106498,-1,106496,1
43166,106498,2,104375,2
43166,106498,2,104375,-2
43166,106498,-2,104375,2
43166,106498,-2,104375,-2
43166,106498,2,106496,2
43166,106498,2,106496,-2
43166,106498,-2,106496,2
43166,106498,-2,106496,-2
43169,104401,1,104788,-1
43169,104401,1,105004,1
43169,104401,2,104788,2
43169,104401,2,104788,-2
43169,104401,-2,104788,2
43169,104401,-2,104788,-2
43169,104401,2,105004,2
43169,104401,2,105004,-2
43169,104401,-2,105004,2
43169,104401,-2,105004,-2
43169,104788,1,104401,-1
43169,104788,1,105004,1
43169,104788,2,104401,2
43169,104788,2,104401,-2
43169,104788,-2,104401,2
43169,104788,-2,104401,-2
43169,104788,2,105004,2
43169,104788,2,105004,-2
43169,104788,-2,105004,2
43169,104788,-2,105004,-2
43169,105004,-1,104401,-1
43169,105004,-1,104788,-1
43169,105004,2,104401,2
43169,105004,2,104401,-2
43169,105004,-2,104401,2
43169,105004,-2,104401,-2
43169,105004,2,104788,2
43169,105004,2,104788,-2
43169,105004,-2,104788,2
43169,105004,-2,104788,-2
43170,104403,1,106360,1
43170,104403,1,106362,1
43170,104403,1,106364,1
43170,104403,2,106360,2
43170,104403,2,106360,-2
43170,104403,-2,106360,2
43170,104403,-2,106360,-2
43170,104403,2,106362,2
43170,104403,2,106362,-2
43170,104403,-2,106362,2
43170,104403,-2,106362,-2
43170,104403,2,106364,2
43170,104403,2,106364,-2
43170,104403,-2,106364,2
43170,104403,-2,106364,-2
43170,106360,-1,104403,-1
43170,106360,-1,106362,1
43170,106360,-1,106364,1
43170,106360,2,104403,2
43170,106360,2,104403,-2
43170,106360,-2,104403,2
43170,106360,-2,104403,-2
43170,106360,2,106362,2
43170,106360,2,106362,-2
43170,106360,-2,106362,2
43170,106360,-2,106362,-2
43170,106360,2,106364,2
43170,106360,2,106364,-2
43170,106360,-2,106364,2
43170,106360,-2,106364,-2
43170,106362,-1,104403,-1
43170,106362,-1,106360,1
43170,106362,-1,106364,1
43170,106362,2,104403,2
43170,106362,2,104403,-2
43170,106362,-2,104403,2
43170,106362,-2,104403,-2
43170,106362,2,106360,2
43170,106362,2,106360,-2
43170,106362,-2,106360,2
43170,106362,-2,106360,-2
43170,106362,2,106364,2
43170,106362,2,106364,-2
43170,106362,-2,106364,2
43170,106362,-2,106364,-2
43170,106364,-1,104403,-1
43170,106364,-1,106360,1
43170,106364,-1,106362,1
43170,106364,2,104403,2
43170,106364,2,104403,-2
43170,106364,-2,104403,2
43170,106364,-2,104403,-2
43170,106364,2,106360,2
43170,106364,2,106360,-2
43170,106364,-2,106360,2
43170,106364,-2,106360,-2
43170,106364,2,106362,2
43170,106364,2,106362,-2
43170,106364,-2,106362,2
43170,106364,-2,106362,-2
43172,104413,1,104736,1
43172,104413,1,104738,1
43172,104413,2,104736,2
43172,104413,2,104736,-2
43172,104413,-2,104736,2
43172,104413,-2,104736,-2
43172,104413,2,104738,2
43172,104413,2,104738,-2
43172,104413,-2,104738,2
43172,104413,-2,104738,-2
43172,104736,-1,104413,-1
43172,104736,-1,104738,1
43172,104736,2,104413,2
43172,104736,2,104413,-2
43172,104736,-2,104413,2
43172,104736,-2,104413,-2
43172,104736,2,104738,2
43172,104736,2,104738,-2
43172,104736,-2,104738,2
43172,104736,-2,104738,-2
43172,104738,-1,104413,-1
43172,104738,-1,104736,1
43172,104738,2,104413,2
43172,104738,2,104413,-2
43172,104738,-2,104413,2
43172,104738,-2,104413,-2
43172,104738,2,104736,2
43172,104738,2,104736,-2
43172,104738,-2,104736,2
43172,104738,-2,104736,-2
43175,104429,1,104561,1
43175,104429,1,104563,1
43175,104429,1,104565,1
43175,104429,2,104561,2
43175,104429,2,104561,-2
43175,104429,-2,104561,2
43175,104429,-2,104561,-2
43175,104429,2,104563,2
43175,104429,2,104563,-2
43175,104429,-2,104563,2
43175,104429,-2,104563,-2
43175,104429,2,104565,2
43175,104429,2,104565,-2
43175,104429,-2,104565,2
43175,104429,-2,104565,-2
43175,104561,-1,104429,-1
43175,104561,-1,104563,1
43175,104561,-1,104565,1
43175,104561,2,104429,2
43175,104561,2,104429,-2
43175,104561,-2,104429,2
43175,104561,-2,104429,-2
43175,104561,2,104563,2
43175,104561,2,104563,-2
43175,104561,-2,104563,2
43175,104561,-2,104563,-2
43175,104561,2,104565,2
43175,104561,2,104565,-2
43175,104561,-2,104565,2
43175,104561,-2,104565,-2
43175,104563,-1,104429,-1
43175,104563,-1,104561,1
43175,104563,-1,104565,1
43175,104563,2,104429,2
43175,104563,2,104429,-2
43175,104563,-2,104429,2
43175,104563,-2,104429,-2
43175,104563,2,104561,2
43175,104563,2,104561,-2
43175,104563,-2,104561,2
43175,104563,-2,104561,-2
43175,104563,2,104565,2
43175,104563,2,104565,-2
43175,104563,-2,104565,2
43175,104563,-2,104565,-2
43175,104565,-1,104429,-1
43175,104565,-1,104561,1
43175,104565,-1,104563,1
43175,104565,2,104429,2
43175,104565,2,104429,-2
43175,104565,-2,104429,2
43175,104565,-2,104429,-2
43175,104565,2,104561,2
43175,104565,2,104561,-2
43175,104565,-2,104561,2
43175,104565,-2,104561,-2
43175,104565,2,104563,2
43175,104565,2,104563,-2
43175,104565,-2,104563,2
43175,104565,-2,104563,-2
43176,104433,1,105008,1
43176,104433,1,105010,1
43176,104433,2,105008,2
43176,104433,2,105008,-2
43176,104433,-2,105008,2
43176,104433,-2,105008,-2
43176,104433,2,105010,2
43176,104433,2,105010,-2
43176,104433,-2,105010,2
43176,104433,-2,105010,-2
43176,105008,-1,104433,-1
43176,105008,-1,105010,1
43176,105008,2,104433,2
43176,105008,2,104433,-2
43176,105008,-2,104433,2
43176,105008,-2,104433,-2
43176,105008,2,105010,2
43176,105008,2,105010,-2
43176,105008,-2,105010,2
43176,105008,-2,105010,-2
43176,105010,-1,104433,-1
43176,105010,-1,105008,1
43176,105010,2,104433,2
43176,105010,2,104433,-2
43176,105010,-2,104433,2
43176,105010,-2,104433,-2
43176,105010,2,105008,2
43176,105010,2,105008,-2
43176,105010,-2,105008,2
43176,105010,-2,105008,-2
43178,104439,1,106498,-1
43178,104439,1,106568,-1
43178,104439,2,106498,2
43178,104439,2,106498,-2
43178,104439,-2,106498,2
43178,104439,-2,106498,-2
43178,104439,2,106568,2
43178,104439,2,106568,-2
43178,104439,-2,106568,2
43178,104439,-2,106568,-2
43178,106498,1,104439,-1
43178,106498,1,106568,-1
43178,106498,2,104439,2
43178,106498,2,104439,-2
43178,106498,-2,104439,2
43178,106498,-2,104439,-2
43178,106498,2,106568,2
43178,106498,2,106568,-2
43178,106498,-2,106568,2
43178,106498,-2,106568,-2
43178,106568,1,104439,-1
43178,106568,1,106498,-1
43178,106568,2,104439,2
43178,106568,2,104439,-2
43178,106568,-2,104439,2
43178,106568,-2,104439,-2
43178,106568,2,106498,2
43178,106568,2,106498,-2
43178,106568,-2,106498,2
43178,106568,-2,106498,-2
43181,104453,-1,104455,1
43181,104453,2,104455,2
43181,104453,2,104455,-2
43181,104453,-2,104455,2
43181,104453,-2,104455,-2
43181,104455,-1,104453,1
43181,104455,2,104453,2
43181,104455,2,104453,-2
43181,104455,-2,104453,2
43181,104455,-2,104453,-2
43182,104453,1,104477,1
43182,104453,1,104479,1
43182,104453,2,104477,2
43182,104453,2,104477,-2
43182,104453,-2,104477,2
43182,104453,-2,104477,-2
43182,104453,2,104479,2
43182,104453,2,104479,-2
43182,104453,-2,104479,2
43182,104453,-2,104479,-2
43182,104477,-1,104453,-1
43182,104477,-1,104479,1
43182,104477,2,104453,2
43182,104477,2,104453,-2
43182,104477,-2,104453,2
43182,104477,-2,104453,-2
43182,104477,2,104479,2
43182,104477,2,104479,-2
43182,104477,-2,104479,2
43182,104477,-2,104479,-2
43182,104479,-1,104453,-1
43182,104479,-1,104477,1
43182,104479,2,104453,2
43182,104479,2,104453,-2
43182,104479,-2,104453,2
43182,104479,-2,104453,-2
43182,104479,2,104477,2
43182,104479,2,104477,-2
43182,104479,-2,104477,2
43182,104479,-2,104477,-2
43183,104455,1,104836,-1
43183,104455,2,104836,2
43183,104455,2,104836,-2
43183,104455,-2,104836,2
43183,104455,-2,104836,-2
43183,104836,1,104455,-1
43183,104836,2,104455,2
43183,104836,2,104455,-2
43183,104836,-2,104455,2
43183,104836,-2,104455,-2
43184,104457,-1,104459,1
43184,104457,2,104459,2
43184,104457,2,104459,-2
43184,104457,-2,104459,2
43184,104457,-2,104459,-2
43184,104459,-1,104457,1
43184,104459,2,104457,2
43184,104459,2,104457,-2
43184,104459,-2,104457,2
43184,104459,-2,104457,-2
43185,104459,1,104569,-1
43185,104459,1,104974,1
43185,104459,2,104569,2
43185,104459,2,104569,-2
43185,104459,-2,104569,2
43185,104459,-2,104569,-2
43185,104459,2,104974,2
43185,104459,2,104974,-2
43185,104459,-2,104974,2
43185,104459,-2,104974,-2
43185,104459,2,1000068,1
43185,104459,2,1000068,-1
43185,104459,-2,1000068,1
43185,104459,-2,1000068,-1
43185,104569,1,104459,-1
43185,104569,1,104974,1
43185,104569,2,104459,2
43185,104569,2,104459,-2
43185,104569,-2,104459,2
43185,104569,-2,104459,-2
43185,104569,2,104974,2
43185,104569,2,104974,-2
43185,104569,-2,104974,2
43185,104569,-2,104974,-2
43185,104569,2,1000068,1
43185,104569,2,1000068,-1
43185,104569,-2,1000068,1
43185,104569,-2,1000068,-1
43185,104974,-1,104459,-1
43185,104974,-1,104569,-1
43185,104974,2,104459,2
43185,104974,2,104459,-2
43185,104974,-2,104459,2
43185,104974,-2,104459,-2
43185,104974,2,104569,2
43185,104974,2,104569,-2
43185,104974,-2,104569,2
43185,104974,-2,104569,-2
43185,104974,2,1000068,1
43185,104974,2,1000068,-1
43185,104974,-2,1000068,1
43185,104974,-2,1000068,-1
43185,1000068,1,104459,2
43185,1000068,1,104459,-2
43185,1000068,-1,104459,2
43185,1000068,-1,104459,-2
43185,1000068,1,104569,2
43185,1000068,1,104569,-2
43185,1000068,-1,104569,2
43185,1000068,-1,104569,-2
43185,1000068,1,104974,2
43185,1000068,1,104974,-2
43185,1000068,-1,104974,2
43185,1000068,-1,104974,-2
43186,104461,-1,104463,1
43186,104461,-1,104465,1
43186,104461,2,104463,2
43186,104461,2,104463,-2
43186,104461,-2,104463,2
43186,104461,-2,104463,-2
43186,104461,2,104465,2
43186,104461,2,104465,-2
43186,104461,-2,104465,2
43186,104461,-2,104465,-2
43186,104463,-1,104461,1
43186,104463,-1,104465,1
43186,104463,2,104461,2
43186,104463,2,104461,-2
43186,104463,-2,104461,2
43186,104463,-2,104461,-2
43186,104463,2,104465,2
43186,104463,2,104465,-2
43186,104463,-2,104465,2
43186,104463,-2,104465,-2
43186,104465,-1,104461,1
43186,104465,-1,104463,1
43186,104465,2,104461,2
43186,104465,2,104461,-2
43186,104465,-2,104461,2
43186,104465,-2,104461,-2
43186,104465,2,104463,2
43186,104465,2,104463,-2
43186,104465,-2,104463,2
43186,104465,-2,104463,-2
43187,104461,1,104609,-1
43187,104461,1,104834,1
43187,104461,1,104836,1
43187,104461,2,104609,2
43187,104461,2,104609,-2
43187,104461,-2,104609,2
43187,104461,-2,104609,-2
43187,104461,2,104834,2
43187,104461,2,104834,-2
43187,104461,-2,104834,2
43187,104461,-2,104834,-2
43187,104461,2,104836,2
43187,104461,2,104836,-2
