ID,Lon,Lat
43417,132.7806422,33.85698331
43418,132.7806047,33.85682499
43419,132.7804047,33.85741659
43420,132.7810422,33.85740827
43421,132.7847669,33.85640011
43422,132.7842045,33.8563751
43423,132.7794799,33.85639168
43424,132.7793049,33.85556677
43425,132.7799548,33.85635836
43426,132.7794049,33.85640001
43427,132.77988,33.85345034
43435,132.7799049,33.8557001
43436,132.7802298,33.8557001
43437,132.7778425,33.85555841
43438,132.7778925,33.85574173
43439,132.7778175,33.85549175
43440,132.7809173,33.85575844
43441,132.7813297,33.85574179
43442,132.7816297,33.85515852
43443,132.7802299,33.85384197
43444,132.7798799,33.85381697
43445,132.7802299,33.85402528
43449,132.7818923,33.85350037
43450,132.778105,33.85638333
43455,132.7791548,33.85723325
43456,132.7788174,33.85736657
43457,132.7791924,33.85693329
43458,132.7793924,33.85553344
43459,132.7854044,33.85565853
43460,132.7857918,33.85607516
43461,132.7852919,33.85575019
43462,132.7854919,33.85560021
43464,132.7787548,33.85910805
43466,132.7820295,33.8588748
43467,132.7818421,33.85869981
43468,132.782267,33.85904145
43469,132.7873543,33.85455035
43470,132.7872418,33.85456701
43471,132.7871168,33.85383376
43472,132.7875543,33.85395875
43474,132.7856044,33.85619181
43475,132.7852419,33.85581685
43476,132.7854044,33.85633346
43477,132.7859043,33.85650012
43478,132.7809923,33.85472522
43479,132.7812173,33.85488354
43484,132.7781174,33.85779984
43485,132.7780424,33.85768319
43486,132.7813797,33.85605009
43487,132.7806173,33.85650836
43488,132.7813922,33.85587511
43489,132.7823796,33.85620009
43490,132.7846919,33.85585017
43491,132.7841545,33.85544187
43492,132.7850544,33.85605015
43493,132.7866418,33.85475865
43494,132.7780176,33.85450853
43495,132.7782175,33.85453353
43496,132.77803,33.85486682
43497,132.7823921,33.85571681
43498,132.7823547,33.85510021
43499,132.7821172,33.85513353
43500,132.7802674,33.85444191
43501,132.7801924,33.85445024
43502,132.7862793,33.85627515
43503,132.77898,33.85453354
43504,132.7793799,33.85451688
43505,132.7787425,33.85454187
43506,132.7823671,33.85599178
43507,132.7823547,33.853867
43508,132.7817048,33.85402531
43509,132.7814298,33.85390032
43510,132.7826671,33.85718332
43511,132.7796549,33.85449189
43512,132.7794549,33.85494184
43514,132.7801297,33.85949136
43515,132.7788798,33.85876642
43516,132.778455,33.85574174
43517,132.7816046,33.8584915
43518,132.7789174,33.85633335
43519,132.7785424,33.85775819
43520,132.7787174,33.85735823
43521,132.7784674,33.85663331
43522,132.7781549,33.85712492
43523,132.7798799,33.85419193
43524,132.7802048,33.85587509
43525,132.7860793,33.8563918
43526,132.77903,33.85420858
43530,132.7782301,33.85406691
43531,132.7782425,33.85485849
43532,132.77853,33.85454187
43533,132.7789423,33.8580415
43534,132.7797797,33.85848313
43535,132.7789673,33.85830814
43536,132.7793298,33.85831648
43537,132.7808922,33.85689999
43538,132.7836796,33.85505023
43539,132.784042,33.85564184
43540,132.7808547,33.85656669
43541,132.7789423,33.85761654
43542,132.7781173,33.85906637
43543,132.7777174,33.85899137
43544,132.7784048,33.85908304
43546,132.7782299,33.85868308
43547,132.7774799,33.85891638
43548,132.7811672,33.85586677
43549,132.7790424,33.85533346
43550,132.7794174,33.85533346
43551,132.7787675,33.85541678
43552,132.779055,33.85494183
43553,132.7788175,33.8539836
43556,132.7794299,33.85520014
43557,132.7780425,33.85510013
43558,132.7865042,33.8589832
43561,132.7784549,33.8564
43562,132.7785924,33.85639167
43565,132.7788424,33.85634168
43566,132.7782426,33.85387526
43567,132.7883792,33.85475035
43568,132.7784926,33.85387527
43572,132.7782675,33.85540843
43573,132.77853,33.85540844
43574,132.7868794,33.85341713
43576,132.7865917,33.85690842
43577,132.7868042,33.85687509
43578,132.7819797,33.85559181
43579,132.7872667,33.8568751
43580,132.7881416,33.85713342
43581,132.7876541,33.85778334
43587,132.7793923,33.85689996
43841,132.7884672,33.8431016
43842,132.7888922,33.84323492
43843,132.7884047,33.8430766
43878,132.7890297,33.84280997
43879,132.7891172,33.84330159
43912,132.7918045,33.84196844
43930,132.7882547,33.84297661
43931,132.7878673,33.84245999
43932,132.7877048,33.84339322
43936,132.7915545,33.84191844
43945,132.7879048,33.84229334
43948,132.7896672,33.84101851
43950,132.7916545,33.84194344
43965,132.7912795,33.84275168
43977,132.7894796,33.84310161
43978,132.7894046,33.84338492
43994,132.7904671,33.84313496
43995,132.7903295,33.84360157
44009,132.7900671,33.84295164
44010,132.7898296,33.84350158
44016,132.7901296,33.84356824
44019,132.7885672,33.8443598
44020,132.7883297,33.84438479
44021,132.7887796,33.84430147
44023,132.7917294,33.84446817
44024,132.7921418,33.84470149
44025,132.7876418,33.85265889
44026,132.7879044,33.85209229
44027,132.7919543,33.84675127
44028,132.7920542,33.84724288
44029,132.7915293,33.84677626
44030,132.7919418,33.84665128
44032,132.7929293,33.84497647
44033,132.7906044,33.84662626
44034,132.7905794,33.84645127
44035,132.789192,33.84668456
44036,132.7899544,33.84697621
44037,132.789217,33.84653457
44038,132.7890295,33.84665123
44039,132.788417,33.84835103
44040,132.788417,33.84838436
44041,132.7898919,33.8476928
44042,132.7896544,33.84780945
44043,132.7897669,33.84723451
44044,132.7905543,33.84756782
44045,132.7942414,33.85151746
44046,132.7942914,33.8512175
44047,132.7937167,33.84443488
44048,132.7937292,33.84520146
44049,132.7941292,33.84440156
44050,132.7936042,33.84440988
44051,132.7924792,33.84608468
44052,132.7922543,33.84595969
44053,132.7925417,33.84645964
44054,132.7928292,33.84604302
44055,132.7968537,33.84973437
44056,132.7971913,33.84833452
44057,132.7956287,33.8523424
44058,132.7876922,33.84430145
44059,132.7876922,33.84435145
44060,132.7876797,33.84412647
44061,132.790042,33.8461013
44062,132.790042,33.84585966
44063,132.7884921,33.84604295
44064,132.7900294,33.84624295
44065,132.7955537,33.85282568
44066,132.7949037,33.85328395
44067,132.7983036,33.85042598
44068,132.7884671,33.84495973
44069,132.7877422,33.84506804
44070,132.7944291,33.846568
44071,132.794804,33.846543
44072,132.7944916,33.84589307
44073,132.7972663,33.84630141
44074,132.7967788,33.84869281
44075,132.7972538,33.84769292
44076,132.7911169,33.84560137
44077,132.7913044,33.84559305
44078,132.7907044,33.84565136
44079,132.7944539,33.85063423
44080,132.7943789,33.85013428
44081,132.7948663,33.85053425
44082,132.7945039,33.8508842
44083,132.7891044,33.8481344
44084,132.7889794,33.84819273
44085,132.7893169,33.84801775
44087,132.7936917,33.84591805
44088,132.7941165,33.84790951
44089,132.7933667,33.84552642
44090,132.7933792,33.84595971
44091,132.7913044,33.8441682
44092,132.7912794,33.84440151
44093,132.7913544,33.84393489
44094,132.7943037,33.85420051
44095,132.7878669,33.85058412
44096,132.7952413,33.85054258
44097,132.7953663,33.85007597
44098,132.7950913,33.85050925
44099,132.7925543,33.84416822
44100,132.7920169,33.84404322
44101,132.7927168,33.84420155
44102,132.7912794,33.84494311
44103,132.7913294,33.84559305
44104,132.7911543,33.84743451
44105,132.7883171,33.84600128
44106,132.7881046,33.84594295
44107,132.7893046,33.84434314
44108,132.7896171,33.84435981
44109,132.7893421,33.84385153
44110,132.795604,33.84586809
44111,132.7915044,33.84395989
44112,132.7915544,33.84375991
44113,132.7893792,33.8516507
44114,132.7894418,33.85148405
44115,132.7901046,33.84370989
44116,132.7968038,33.84824286
44117,132.7970538,33.84780124
44118,132.7913169,33.84390989
44119,132.7931292,33.8450348
44120,132.7932418,33.84432655
44121,132.7880421,33.84623459
44122,132.7888422,33.84379319
44123,132.7917168,33.84561805
44124,132.7884295,33.848651
44125,132.788717,33.84829271
44126,132.7884295,33.84880932
44127,132.7885546,33.84659289
44128,132.7900044,33.84647626
44129,132.7913043,33.84637629
44130,132.7902919,33.84703454
44131,132.7955663,33.84935105
44132,132.7949914,33.84987598
44133,132.7888295,33.84825105
44134,132.7943539,33.84994263
44137,132.7956415,33.84586809
44139,132.7944916,33.84575975
44140,132.790467,33.84363491
44141,132.790542,33.84340993
44142,132.7900295,33.84454314
44143,132.7900295,33.84438482
44144,132.7900295,33.84474311
44145,132.7875919,33.8519173
44146,132.7910042,33.84929264
44147,132.7905667,33.84953428
44148,132.7936917,33.84547643
44149,132.7876797,33.84410147
44150,132.7934542,33.84437655
44151,132.7928792,33.84603469
44153,132.7899793,33.85052583
44154,132.7935792,33.84593472
44157,132.7945041,33.84535146
44158,132.790042,33.84425983
44159,132.790067,33.84392654
44160,132.7905293,33.84751783
44161,132.7906419,33.84582634
44162,132.7909419,33.84510976
44165,132.7908544,33.8462513
44166,132.7887919,33.84862601
44167,132.7930667,33.84675962
44168,132.7895796,33.84356823
44169,132.7896796,33.84388487
44170,132.7886543,33.85135072
44171,132.790042,33.84566802
44172,132.7900545,33.84493476
44173,132.7876296,33.84622625
44174,132.7946542,33.84425158
44175,132.7914419,33.84560138
44177,132.7934167,33.84468485
44178,132.7975038,33.84770959
44179,132.7926168,33.84444319
44180,132.7894164,33.85929988
44181,132.788629,33.85919988
44182,132.7893664,33.85944153
44183,132.7904164,33.85771673
44187,132.7881541,33.85708343
44188,132.7887915,33.85716676
44189,132.7885291,33.85692512
44190,132.789004,33.85729175
44191,132.7898914,33.8573501
44192,132.7886415,33.85909989
44193,132.788579,33.85951651
44195,132.7967161,33.85347563
44197,132.7888164,33.86011645
44198,132.7891539,33.85991648
44199,132.7877542,33.85597521
44200,132.7877042,33.85515029
44201,132.788704,33.85874159
44202,132.788854,33.85799168
44203,132.788479,33.85871659
44211,132.7885414,33.85988314
44212,132.7894289,33.85824166
44213,132.7894664,33.85808334
44214,132.7875041,33.85855826
44215,132.7875416,33.85836661
44216,132.7877916,33.85865825
44217,132.7893039,33.85959151
44218,132.7885165,33.85794168
44219,132.788929,33.85759172
44220,132.7901539,33.85777506
44221,132.7895415,33.85768339
44222,132.7901289,33.85750008
44223,132.7881415,33.85870825
44224,132.788579,33.85753339
44225,132.7880041,33.85745005
44226,132.7875293,33.8535088
44227,132.788504,33.85813332
44229,132.7930038,33.8547421
44230,132.7929413,33.85476709
44231,132.7930162,33.85673355
44233,132.788029,33.85936651
44234,132.788104,33.8595415
44235,132.7880915,33.85904155
44236,132.7875916,33.85809998
44237,132.7996034,33.85217582
44238,132.7880916,33.85786668
44241,132.7903414,33.85759175
44242,132.787879,33.85934151
44243,132.7878168,33.85349214
44650,132.7980288,33.84598479
44665,132.7981037,33.84781793
44666,132.8008784,33.85017606
44667,132.7998285,33.85004272
44677,132.8003659,33.85070932
44678,132.8003534,33.85076765
44679,132.8004409,33.85060934
44692,132.799566,33.84997605
44693,132.7995285,33.84935112
44694,132.7997285,33.85022603
44698,132.8013908,33.85110097
44699,132.8006658,33.8509593
44704,132.8004408,33.8516009
44705,132.8005158,33.85152591
44748,132.8003159,33.85082598
45815,132.7965164,33.84741794
45816,132.7953415,33.84740126
45929,132.8009658,33.85092598
45937,132.7914668,33.84591801
45945,132.7924417,33.84658463
100001,132.7859047,33.85102584
100002,132.7859632,33.85145177
100003,132.7870571,33.85166717
100004,132.7865271,33.85155947
100005,132.7861297,33.85204387
100006,132.7847672,33.85067826
100007,132.7846636,33.85073777
100008,132.7846401,33.85100142
100009,132.7851993,33.85251456
100010,132.784132,33.85272618
100011,132.7874014,33.8508971
100012,132.7886094,33.85073404
100013,132.7886673,33.85092245
100014,132.7895393,33.85100762
100015,132.7886896,33.85017201
100016,132.7877683,33.85447212
100017,132.7877992,33.85422433
100018,132.7846264,33.85410802
100019,132.7838599,33.85300196
100020,132.7839531,33.8537759
100021,132.7832086,33.85375297
100022,132.7829008,33.85344858
100023,132.7840803,33.85405319
100024,132.7865851,33.85186368
100025,132.7874345,33.85241332
100026,132.7879133,33.85181577
100027,132.7887598,33.85166607
100028,132.7889718,33.85172781
100029,132.7889872,33.85142847
100030,132.7877047,33.8518034
100031,132.7880566,33.85155662
100032,132.788571,33.85156132
100033,132.7868339,33.85062587
100034,132.7868742,33.85112642
100035,132.7869278,33.85142268
100036,132.7881883,33.85056617
100037,132.7883387,33.85043023
100038,132.7892721,33.85039717
100039,132.7895597,33.85060291
