ID,NodeID,RightTurn,Lon,Lat
1222,10797,0,139.752472,35.6530151
1223,10810,0,139.744919,35.6924869
1224,10821,0,139.7527837,35.6968904
1225,10825,0,139.7544482,35.69756929999999
1226,10830,0,139.7536007,35.6991635
1227,10833,0,139.7560828,35.6998198
1228,10847,0,139.7557327,35.695215499999996
1229,8290,0,139.7464018,35.69633650000001
9176,69728,0,139.8008137,35.7261575
1230,10897,0,139.7987588,35.722834999999996
6874,10923,0,139.7976317,35.710697
1231,10940,0,139.5808684,35.6381727
1232,10942,0,139.7976444,35.733948500000004
1233,10960,0,139.707938,35.6491072
1234,10974,0,139.70935010000002,35.647640300000006
1235,10999,0,139.7071518,35.645569599999995
1236,1689,0,139.7077926,35.645786
1237,10973,0,139.7071663,35.6473861
1238,11063,0,139.8051222,35.7316746
1239,11084,0,139.808199,35.7325627
1240,11109,0,139.6244511,35.685697600000005
1241,11218,0,139.809144,35.6975549
1242,11223,0,139.8092895,35.695314700000004
1243,11230,0,139.8101398,35.69359620000001
1244,11233,0,139.8118824,35.678353300000005
8372,11973,0,139.811104,35.6661491
1245,11242,0,139.8056839,35.66284850000001
1246,11250,0,139.614328,35.6511944
1247,11261,0,139.6112154,35.6537743
1248,11268,0,139.6090824,35.65482999999999
1249,11294,0,139.6090916,35.658778
1250,11301,0,139.6065518,35.6587077
382,11304,0,139.7903767,35.637995700000005
1251,1483,0,139.800659,35.665338500000004
1252,3420,0,139.7745975,35.7078253
1253,11315,0,139.7751122,35.7077758
1254,11326,0,139.8094699,35.7009587
1255,11325,0,139.8095991,35.69930070000001
1256,11333,0,139.8159338,35.7084886
1257,11338,0,139.8043506,35.70853950000001
1258,11346,0,139.8136529,35.709040200000004
1259,11357,0,139.6624727,35.75945039999999
1260,11359,0,139.6640034,35.760432
1261,11364,0,139.8083823,35.71149350000001
1262,11368,0,139.8084677,35.7107991
1263,11371,0,139.8085477,35.7087555
1264,11377,0,139.80901820000003,35.706749
1265,11380,0,139.8092279,35.70410969999998
1266,11384,0,139.8093605,35.702516300000006
1267,11393,0,139.8191627,35.704673
1268,11397,0,139.8047455,35.7038981
1269,11402,0,139.7968693,35.703674299999996
1270,11409,0,139.7908133,35.7060569
1271,11413,0,139.8119295,35.69534339999999
1272,11417,0,139.8117559,35.69769050000001
1273,11421,0,139.8133147,35.699526799999994
1274,11425,0,139.8131652,35.7011525
1275,7938,0,139.8236728,35.7058911
1276,11442,0,139.8216647,35.70160570000001
1277,11451,0,139.8196561,35.69817090000001
1278,11456,0,139.8152901,35.6938663
1279,11460,0,139.8056247,35.6933745
1280,11467,0,139.8080115,35.6935035
1281,11471,0,139.8077036,35.697474699999994
1282,11482,0,139.7975092,35.6692283
1283,11491,0,139.8029279,35.6685138
1284,11495,0,139.8031674,35.6642947
1285,11500,0,139.8040287,35.659593799999996
1286,11511,0,139.797228,35.6986203
1287,11515,0,139.7947455,35.7013668
1288,11519,0,139.7934996,35.6992415
1289,11521,0,139.7928242,35.6979786
6810,133458,0,139.7921342,35.6971779
1290,11530,0,139.7910348,35.6942666
1291,11535,0,139.7944814,35.6852484
1292,11540,0,139.796172,35.703956
1293,11543,0,139.7919559,35.6943073
1294,11546,0,139.801061,35.67821870000001
1295,11551,0,139.8011881,35.6808943
1296,8548,0,139.8009936,35.6821667
1297,11561,0,139.7997245,35.70649679999999
1298,11569,0,139.7977622,35.6929659
1299,11588,0,139.7418252,35.6871435
1300,11652,0,139.5890453,35.633072
1301,11816,0,139.626029,35.6181937
1302,11110,0,139.6249017,35.6849301
1303,5763,0,139.6276094,35.684443300000005
1304,11830,0,139.62964460000003,35.6840353
1305,11842,0,139.6254395,35.61550879999999
1306,11852,0,139.6246838,35.612909
1307,1292,0,139.7984709,35.6708854
1308,11931,0,139.8088785,35.6632058
1309,11490,0,139.8003467,35.66836760000001
1310,11944,0,139.8009775,35.66989120000001
1311,11972,0,139.811379,35.6641924
1312,11977,0,139.8236762,35.663233
1313,11985,0,139.7786216,35.6849256
1314,11994,0,139.7799999,35.6946951
1315,12000,0,139.7846046,35.69087960000001
1316,12003,0,139.7880401,35.7018182
1317,12008,0,139.7880248,35.706388999999994
1318,12017,0,139.7950056,35.6749378
1319,12020,0,139.7845355,35.68780480000001
1320,12024,0,139.8083774,35.688559299999994
1321,12029,0,139.8033997,35.67746650000001
1322,12033,0,139.8038225,35.6801149
1323,12036,0,139.8022394,35.703775900000004
1324,12063,0,139.60064270000004,35.669746999999994
1325,12068,0,139.6022443,35.667104800000004
1326,12085,0,139.6069115,35.662781900000006
1327,12088,0,139.6070676,35.6624584
1328,12090,0,139.6078285,35.6611574
1329,12109,0,139.6120309,35.6577065
1330,12114,0,139.6126852,35.6549859
1331,11259,0,139.6126814,35.65248390000001
1332,12134,0,139.6087329,35.6422801
1333,11833,0,139.6295531,35.6834491
1334,12267,0,139.8159025,35.6570713
1335,12301,0,139.6273125,35.6760925
1336,12338,0,139.6438395,35.6761721
1337,12342,0,139.6449088,35.675629
1338,12379,0,139.6421966,35.6700249
1339,12337,0,139.6433424,35.6751484
1340,12448,0,139.5989925,35.6405173
1341,12452,0,139.5987397,35.6420067
1342,12481,0,139.7442078,35.6899612
1343,12482,0,139.7437081,35.6886715
1344,12272,0,139.814294,35.658718099999994
1345,12510,0,139.8086989,35.65833430000001
1346,12506,0,139.8150761,35.657934
1347,11584,0,139.7431623,35.6905007
1348,12525,0,139.7367313,35.686194400000005
1349,2622,0,139.7372517,35.684971399999995
1350,12528,0,139.7389306,35.6860743
1351,12486,0,139.7422474,35.6882089
1352,12542,0,139.7399513,35.6897853
1353,12549,0,139.6380679,35.67464350000001
1354,12600,0,139.8423493,35.6717753
1354,12601,0,139.8423289,35.6715989
1355,12619,0,139.8361713,35.688431699999995
1356,1336,0,139.7865601,35.658636800000004
1357,12628,0,139.7838443,35.6579664
1358,12632,0,139.7804769,35.6612018
1359,11470,0,139.8080469,35.69305810000001
1360,12651,0,139.82315470000003,35.71739050000001
1361,12659,0,139.8281488,35.726015399999994
1362,12664,0,139.8301221,35.72737829999999
1363,12667,0,139.8160845,35.7120528
1364,12672,0,139.8193666,35.7147763
1365,12681,0,139.8291677,35.72508600000001
1366,12685,0,139.8346326,35.7181379
1367,12690,0,139.8271938,35.71318689999998
1368,12697,0,139.8186589,35.709000100000004
1369,11448,0,139.8178373,35.70800549999999
1370,12716,0,139.6210188,35.686954400000005
1371,12719,0,139.620145,35.6860249
1372,12742,0,139.8109083,35.666968600000004
1373,12745,0,139.8107756,35.6677894
1374,12754,0,139.6396493,35.6301231
1375,12758,0,139.6374692,35.6312773
1376,12762,0,139.6335156,35.6309109
1377,12767,0,139.6382895,35.6329441
1378,12771,0,139.6404316,35.6305473
1379,8998,0,139.7990173,35.680655400000006
257,2181,0,139.6531126,35.75826680000001
1380,5808,0,139.6505966,35.756942800000004
1381,12846,0,139.6789475,35.759883800000004
1382,12872,0,139.6801962,35.7553448
1383,12876,0,139.6802358,35.7540522
1384,12879,0,139.6780189,35.7553433
1385,12936,0,139.6681266,35.6489975
1386,18936,0,139.636757,35.6728527
1387,12990,0,139.6308398,35.690955900000006
1388,12993,0,139.6388165,35.6485878
1389,12998,0,139.644625,35.64809140000001
1390,13078,0,139.6405706,35.6813088
1391,12263,0,139.63258290000002,35.6819135
1393,6351,0,139.6908083,35.6675345
1393,13174,0,139.6907281,35.6676375
1394,13213,0,139.7756503,35.6993668
1395,4738,0,139.7738592,35.6975783
1396,1577,0,139.7743471,35.6994384
1397,5750,0,139.6463874,35.674762300000005
1398,41507,0,139.6473622,35.67460459999999
1399,13261,0,139.7562923,35.6930263
1400,1283,0,139.7587725,35.69283550000001
1401,13311,0,139.6287517,35.6487117
1402,13336,0,139.6747211,35.5851761
1403,13345,0,139.6640837,35.590829600000006
1404,7540,0,139.686525,35.5719589
1405,13362,0,139.6869184,35.5696914
9402,13380,0,139.715561,35.544336200000004
1406,13382,0,139.7214892,35.546256699999994
1407,13390,0,139.7441364,35.5489304
1408,13397,0,139.7476784,35.54810090000001
1409,13400,0,139.7625145,35.54469
1410,13405,0,139.7744221,35.5786677
1411,711,0,139.7685988,35.5784428
338,2971,0,139.77853510000003,35.6231857
1412,13412,0,139.741516,35.5459673
1413,13461,0,139.652313,35.65626100000001
1414,13504,0,139.6428002,35.6536744
1415,13538,0,139.6474461,35.6568821
1416,13576,0,139.6520895,35.65824450000001
1417,13682,0,139.6961629,35.6575015
9611,171539,0,139.6948854,35.6557147
359,2936,0,139.6888278,35.6602991
1418,13727,0,139.6684714,35.6590168
1418,13728,0,139.6684481,35.6589551
1419,13775,0,139.6024405,35.6878579
1420,13771,0,139.5997256,35.687526
1421,7824,0,139.67944160000002,35.552935500000004
1422,13822,0,139.6932314,35.5487983
1422,13823,0,139.6933536,35.54879030000001
1423,7829,0,139.6806962,35.551804600000004
1424,13836,0,139.68265650000004,35.5527459
1425,13850,0,139.6774432,35.56256989999999
1426,7826,0,139.6793071,35.5537607
1427,13884,0,139.6660603,35.5771804
1428,13888,0,139.6685136,35.5750259
1429,13898,0,139.6740533,35.561132300000004
1429,13899,0,139.6739347,35.5611147
1428,13890,0,139.6684372,35.5749878
1427,13885,0,139.6659734,35.5771189
1430,13921,0,139.6574555,35.5772917
1431,13950,0,139.5825288,35.7011079
1432,13961,0,139.6750851,35.5539082
9185,135861,0,139.6860471,35.545093300000005
1433,12380,0,139.6420075,35.669610000000006
1434,13997,0,139.6267172,35.67525619999999
1435,14012,0,139.5804317,35.70242019999999
1435,14013,0,139.5805119,35.70237720000001
1436,13207,0,139.66912040000003,35.66063590000001
1437,14050,0,139.6341974,35.6810894
1438,14063,0,139.6434035,35.6818708
1439,14119,0,139.6544771,35.65683880000001
1440,6503,0,139.6589037,35.5730924
1441,14146,0,139.6689284,35.57349109999999
1442,14149,0,139.6697704,35.57362969999999
1443,14152,0,139.666701,35.5828744
1444,14156,0,139.6623536,35.5866598
1445,14164,0,139.6693818,35.577337600000014
1446,18943,0,139.673458,35.567947600000004
1447,14174,0,139.6710189,35.56544360000001
1447,14171,0,139.6711435,35.565438099999994
778,6496,0,139.6637067,35.57823359999999
1448,14186,0,139.6623773,35.5791583
1449,14201,0,139.6623888,35.578222600000004
1450,14205,0,139.6714616,35.5883217
1451,14208,0,139.6707783,35.58931820000001
1452,75844,0,139.7703698,35.67709899999999
8312,14353,0,139.6089773,35.671712899999996
1453,14339,0,139.6080009,35.6658613
1454,12086,0,139.6072696,35.662800399999995
1455,14380,0,139.60306750000004,35.6628349
1456,14387,0,139.6030203,35.6584405
1457,14398,0,139.6070939,35.656054499999996
1458,14460,0,139.775325,35.6965063
1459,4240,0,139.7704025,35.69584280000001
1460,14505,0,139.8111212,35.7785894
1461,14509,0,139.8105507,35.7896183
1462,14514,0,139.7870037,35.816132100000004
1463,11956,0,139.6471322,35.6744543
1464,14610,0,139.6424662,35.67115220000001
1465,13468,0,139.6530427,35.6567889
1466,13605,0,139.6550232,35.6562041
1467,13910,0,139.672726,35.561000500000006
1468,14656,0,139.6711379,35.5590406
1469,14680,0,139.8069846,35.743456099999996
1470,14724,0,139.6542198,35.6173871
1471,10180,0,139.6540162,35.61750980000001
1472,14730,0,139.6581387,35.618273099999996
1473,14745,0,139.6677572,35.657688400000005
1471,10179,0,139.6539205,35.617428
1474,5695,0,139.65126520000004,35.6177828
1475,14754,0,139.6481502,35.6205189
1476,14757,0,139.6491765,35.6207391
1477,10181,0,139.6520658,35.61861249999999
1478,14776,0,139.6496689,35.6255485
1479,2686,0,139.6538114,35.63032110000001
1480,9970,0,139.62671260000002,35.6294587
1481,14812,0,139.6297389,35.6279517
1482,14817,0,139.7464689,35.7370322
1483,14820,0,139.7468463,35.743229299999996
1484,14823,0,139.7402896,35.7478881
1485,3927,0,139.80398220000004,35.640554
1486,14828,0,139.8052278,35.64066390000001
1487,14839,0,139.780851,35.71731920000001
1488,14849,0,139.7902082,35.7282072
1489,14865,0,139.6091489,35.7833404
1490,14868,0,139.611146,35.7881689
1491,14890,0,139.6502491,35.7490375
1492,14896,0,139.6513706,35.7498275
1493,14907,0,139.644232,35.75339559999999
1494,14889,0,139.6499552,35.753565
1495,15103,0,139.6513259,35.7596368
1496,15138,0,139.6355211,35.7609058
1497,15142,0,139.6359711,35.76434960000001
1498,15152,0,139.6374698,35.7724087
1499,15155,0,139.6355572,35.77000340000001
1500,15163,0,139.6354288,35.7624434
1501,15165,0,139.6355979,35.7596246
1502,15173,0,139.6381536,35.75395079999999
1503,15178,0,139.6445529,35.7600216
1504,15187,0,139.630435,35.762554200000004
1505,15191,0,139.6253164,35.7641904
1506,9719,0,139.6266327,35.75373479999999
1507,15198,0,139.6293818,35.769995200000004
1508,15202,0,139.627542,35.76274170000001
1509,15206,0,139.6253481,35.7609693
1510,9749,0,139.6309314,35.7528055
1511,9750,0,139.62908,35.7537544
1080,9639,0,139.6332749,35.7476335
1512,15277,0,139.7698952,35.719586299999996
1513,15281,0,139.7693977,35.720651399999994
1514,15288,0,139.7639177,35.719180200000004
1515,14845,0,139.7804456,35.7168519
1516,15294,0,139.7816902,35.7169416
1517,15296,0,139.7810762,35.71614449999999
1518,15302,0,139.7825814,35.7157472
1519,15309,0,139.7872381,35.71482
1520,15313,0,139.788912,35.71447969999999
1521,15320,0,139.8054014,35.7285839
1522,15323,0,139.8049878,35.7262764
1523,15340,0,139.7949266,35.7235433
1524,15347,0,139.7910811,35.717739900000005
1525,15350,0,139.7897386,35.710057000000006
1526,15364,0,139.7788021,35.72940779999999
1527,15368,0,139.7839382,35.72901010000001
1528,15385,0,139.7701515,35.72282500000001
1529,15389,0,139.763066,35.72481770000001
1530,15435,0,139.6300304,35.6862186
1531,13100,0,139.6357416,35.68307910000001
1532,6753,0,139.6457325,35.59318619999999
1533,15513,0,139.6278926,35.6116147
1534,5754,0,139.636939,35.67968749999999
1535,15494,0,139.6508188,35.5905656
1536,15561,0,139.62968,35.633722199999994
1537,15565,0,139.62561800000003,35.6328535
1538,15569,0,139.635803,35.6276488
1539,15574,0,139.6342108,35.6266919
1540,15577,0,139.6330802,35.6252869
875,7567,0,139.630991,35.6213635
1541,15594,0,139.6469296,35.61342299999999
1542,71203,0,139.6555702,35.62921360000001
1543,12442,0,139.6405583,35.677834
1544,15675,0,139.8179365,35.734682799999995
1545,15686,0,139.8250632,35.7286347
1546,15700,0,139.8168773,35.7449295
1547,15751,0,139.6414312,35.65354390000001
1548,15759,0,139.6371862,35.6517277
1549,15761,0,139.6359773,35.6518621
1550,13464,0,139.6522554,35.65676220000001
1551,14617,0,139.6556388,35.656028799999994
1552,13125,0,139.6603664,35.662466599999995
1553,15870,0,139.57943520000003,35.707279699999994
1554,15879,0,139.576157,35.701931200000004
1555,15881,0,139.5916,35.7233736
1556,15885,0,139.60796,35.745354199999994
1557,15890,0,139.5915264,35.7302405
1558,15895,0,139.6191386,35.75115019999999
1559,15926,0,139.64268480000004,35.6570996
1560,15930,0,139.6427305,35.656139
1561,15946,0,139.6452114,35.6569969
8190,15949,0,139.7475482,35.61147110000001
1562,15963,0,139.7393156,35.5556549
1563,157703,0,139.7338951,35.57321889999999
1562,15964,0,139.7394777,35.55566
1564,15974,0,139.7364277,35.582997399999996
1565,7579,0,139.7366725,35.583037
1566,15981,0,139.7431186,35.76867669999999
1567,15993,0,139.7224584,35.779273800000006
1568,15997,0,139.7208852,35.77913379999999
1569,4210,0,139.7399402,35.6681761
1473,14746,0,139.6677278,35.65777340000001
1570,16016,0,139.78473,35.7758872
1571,16015,0,139.7891187,35.776106799999994
1572,16032,0,139.7864301,35.7734667
1573,16033,0,139.7866698,35.77592279999999
1574,16039,0,139.5741762,35.7010417
1575,170770,0,139.6934361,35.6539672
329,2907,0,139.6973617,35.6457805
329,16176,0,139.697355,35.645702500000006
1576,2908,0,139.6960486,35.6464786
1577,16199,0,139.6947767,35.64878720000001
1578,16213,0,139.689784,35.6506889
1579,16216,0,139.6896155,35.651072500000005
1580,16238,0,139.6840673,35.6502608
1581,16239,0,139.6839195,35.65047779999999
1582,16279,0,139.670864,35.6536868
1583,16283,0,139.66969,35.653714
1584,16292,0,139.6674748,35.6553748
1585,16296,0,139.6674971,35.6559957
1586,16298,0,139.7098554,35.6960378
1587,16306,0,139.7140226,35.7014085
1588,12446,0,139.5971992,35.6399986
1589,16317,0,139.5964362,35.6416227
1590,16319,0,139.5971801,35.64182180000001
1591,16380,0,139.7540595,35.53791
1592,16387,0,139.7412621,35.53732449999999
1592,16390,0,139.74147920000001,35.5374469
1593,6175,0,139.7767848,35.71686170000001
1594,16428,0,139.80582830000003,35.71993679999999
1595,16436,0,139.8037881,35.7174083
1596,16448,0,139.8045206,35.722847800000004
1597,16460,0,139.8027839,35.7289584
1598,16475,0,139.796687,35.71783680000001
1599,16507,0,139.7946585,35.718246400000005
1600,16553,0,139.6588839,35.5695794
1601,16639,0,139.595019,35.6382513
1602,16315,0,139.5975602,35.6392295
1603,16648,0,139.5995112,35.639777
1603,16647,0,139.599328,35.6397184
2251,16689,0,139.5786244,35.70568320000002
1604,16682,0,139.5775094,35.7034527
1605,16685,0,139.5725864,35.7096898
2250,16683,0,139.577985,35.7044183
1606,16058,0,139.5749748,35.70360039999999
1607,16711,0,139.5776907,35.707995800000006
1608,16736,0,139.7637494,35.70751430000001
1609,16738,0,139.7637252,35.708747800000005
1610,16784,0,139.7471411,35.735286200000004
1611,1580,0,139.7744374,35.7016247
1612,12331,0,139.6416621,35.6764461
1613,15552,0,139.6382801,35.6790054
1614,16808,0,139.8154464,35.7468787
1615,16855,0,139.8006769,35.75317410000001
1616,16903,0,139.6712187,35.6739312
1617,16909,0,139.6728373,35.67221260000001
1618,16912,0,139.6759322,35.671009700000006
1619,16950,0,139.6833545,35.67616460000001
1620,16982,0,139.8049636,35.7432153
1621,16987,0,139.8047216,35.741174099999995
1622,16992,0,139.8007798,35.741244300000005
1623,17044,0,139.8006872,35.750831
1624,17053,0,139.8012742,35.7548193
1625,17093,0,139.6998677,35.6822755
1626,17120,0,139.7956082,35.7302891
1627,17123,0,139.78110380000004,35.7284126
1628,17128,0,139.7811116,35.729379
1629,8562,0,139.7818898,35.722450699999996
1220,10786,0,139.7877586,35.732411899999995
1630,8559,0,139.77393470000004,35.722347600000006
1631,6177,0,139.7732795,35.718605399999994
7106,17168,0,139.7691833,35.7235433
1632,17174,0,139.7632221,35.7304149
1633,17180,0,139.7635809,35.7279832
1634,17258,0,139.6485664,35.65686350000001
1635,17284,0,139.71008150000003,35.6553381
1636,17303,0,139.6411871,35.65981870000001
1637,17355,0,139.6289717,35.6630659
1638,5992,0,139.7698349,35.7046856
1639,17424,0,139.7833922,35.71787150000001
1640,17469,0,139.7885235,35.72587920000001
1641,8597,0,139.79085920000003,35.725900800000005
1642,17485,0,139.7920562,35.7267651
1643,17484,0,139.79196750000003,35.7277471
1644,3826,0,139.7952728,35.73387559999999
1645,2024,0,139.7032506,35.650739099999996
1646,17530,0,139.7009878,35.654227500000005
1647,17588,0,139.5843463,35.65256810000001
1647,17589,0,139.5842547,35.6524966
1648,17592,0,139.5838388,35.6521373
1649,17664,0,139.7749559,35.691771300000006
1650,17667,0,139.7746693,35.6916775
1651,17674,0,139.7749749,35.6941838
1652,17676,0,139.7753067,35.694295800000006
1653,13214,0,139.7753738,35.6993705
1654,17683,0,139.77542,35.700602100000005
1655,11991,0,139.7771859,35.6926269
1656,17701,0,139.77677,35.69351
1657,17704,0,139.7763146,35.69455330000001
1658,17710,0,139.7769515,35.694720399999994
1659,4746,0,139.7677007,35.6967276
1660,17719,0,139.7740895,35.6939348
1661,17721,0,139.77362440000002,35.695078
175,1582,0,139.771221,35.6975535
1662,17738,0,139.8079764,35.7257363
1663,17765,0,139.7924783,35.713758
1664,17781,0,139.8000777,35.7207107
1665,16443,0,139.8043089,35.7206594
1666,16421,0,139.8072472,35.7225397
1667,10892,0,139.7992629,35.72536279999999
1668,17824,0,139.7978676,35.7289617
1669,17856,0,139.604961,35.6415236
1670,17869,0,139.6092491,35.6424891
1671,17891,0,139.6128665,35.6439011
1672,17899,0,139.614616,35.6444324
1673,1069,0,139.61966250000003,35.6459171
1674,17946,0,139.6482257,35.6602695
1675,17963,0,139.6101526,35.6217772
627,5298,0,139.6368242,35.6148571
1676,17968,0,139.63383,35.611654300000005
1677,14870,0,139.6113061,35.7883733
1678,18015,0,139.6621412,35.583282800000006
1679,18022,0,139.66099810000003,35.58326339999999
1679,18025,0,139.6608931,35.5832619
1680,18037,0,139.7080233,35.6509115
1681,18041,0,139.7090295,35.6513418
1682,18053,0,139.7724432,35.68309049999999
1683,18056,0,139.7728879,35.68383049999999
1684,124458,0,139.7574379,35.65710630000001
1685,58905,0,139.7481584,35.6430055
1686,18103,0,139.745603,35.642722
667,5241,0,139.6197496,35.61789319999999
1687,18110,0,139.7404729,35.62274750000001
1688,18195,0,139.7310465,35.591382700000004
1689,18206,0,139.7339755,35.5929416
1690,18211,0,139.7347637,35.5951851
1691,18230,0,139.735381,35.6073528
1692,18233,0,139.5850691,35.7083994
1693,18237,0,139.5835997,35.7053161
1694,18252,0,139.5802622,35.709030399999996
1695,18236,0,139.5840994,35.70830620000001
1696,18259,0,139.5825741,35.7084715
1697,18375,0,139.5812866,35.7064345
1698,18279,0,139.5826102,35.7202857
1699,18292,0,139.716907,35.56179180000001
1700,18294,0,139.7166039,35.5591355
1701,18352,0,139.8131979,35.7281057
1702,18355,0,139.8118076,35.7279255
1703,18358,0,139.8130999,35.72760460000001
1704,18362,0,139.5984426,35.69789170000001
1705,18370,0,139.5923244,35.7091584
1706,18395,0,139.59549810000001,35.709422599999996
1707,4958,0,139.6688984,35.6432637
1708,18428,0,139.8012055,35.74348440000001
1709,7365,0,139.8020727,35.74673560000001
1710,18486,0,139.8357454,35.6728205
1711,18490,0,139.8368524,35.675891400000005
1712,18498,0,139.8348428,35.6663994
1713,18536,0,139.744895,35.557180300000006
1714,18543,0,139.7474848,35.55722380000001
1715,18532,0,139.7437035,35.55715680000001
1716,18561,0,139.8958084,35.78057770000001
1717,18586,0,139.65104,35.7234468
687,5793,0,139.6145869,35.72781140000001
1718,18599,0,139.5716972,35.7313148
1719,18612,0,139.5807309,35.7316671
1720,18622,0,139.6348054,35.71413750000001
1721,18627,0,139.6270251,35.71659689999999
1722,18632,0,139.6154028,35.7300879
1723,18636,0,139.6191658,35.7276014
1724,18647,0,139.624878,35.7224627
1725,18651,0,139.6254979,35.722333600000006
1726,18659,0,139.6266287,35.7184036
1727,5800,0,139.6146655,35.7306775
1728,18670,0,139.6168913,35.7192117
1729,18678,0,139.614201,35.7190849
1730,6570,0,139.6896128,35.71126780000001
1731,2248,0,139.6946388,35.71686879999999
1731,18702,0,139.6946272,35.7167725
1733,16686,0,139.5723447,35.709765100000006
1734,18737,0,139.5724658,35.718278299999994
1735,18745,0,139.5732536,35.7229459
1736,18777,0,139.7422821,35.555507
1737,18817,0,139.741413,35.55712500000001
1738,18547,0,139.7424232,35.557136
1739,18840,0,139.7483878,35.5513149
1740,18848,0,139.7502003,35.55098519999999
1741,18855,0,139.7390482,35.557098999999994
1741,18856,0,139.7388894,35.5570957
1739,18841,0,139.74842,35.55143050000001
1742,18871,0,139.878294,35.7397247
1743,11134,0,139.6345547,35.6567999
1744,18912,0,139.6353667,35.6598892
1745,18937,0,139.6961409,35.54496509999999
1746,18966,0,139.6324993,35.6111207
1747,18978,0,139.6897349,35.5725437
1748,18994,0,139.6987751,35.572579000000005
1749,3320,0,139.7016147,35.5728156
1750,19018,0,139.5812179,35.71088819999999
1751,19027,0,139.5825849,35.71358200000001
1752,19036,0,139.5743605,35.71755950000001
1753,19057,0,139.5754179,35.7229916
1754,19059,0,139.5754226,35.7269766
1755,19124,0,139.6624186,35.684752
1756,16744,0,139.7624559,35.7058588
1757,19153,0,139.7645485,35.705422399999996
1758,2277,0,139.7657838,35.7030494
1759,4749,0,139.767471,35.694436700000004
1760,19191,0,139.7651032,35.69358460000001
1761,19197,0,139.7611535,35.6938594
1762,19201,0,139.7596854,35.693871
1763,19203,0,139.7596577,35.69459990000001
1764,10824,0,139.7521855,35.696825499999996
1765,19286,0,139.8029513,35.722878300000005
1766,17818,0,139.7981327,35.727136599999994
1767,19373,0,139.5818252,35.725345299999994
1768,19377,0,139.5783623,35.7251427
1769,19387,0,139.5754128,35.72503420000001
1770,19392,0,139.5730246,35.7249551
1771,19412,0,139.6606472,35.6842458
1772,19415,0,139.6608308,35.68381689999999
1773,19125,0,139.6614934,35.684482900000006
1784,19497,0,139.742665,35.71284179999999
470,3984,0,139.7383806,35.7166704
1774,19426,0,139.73966040000002,35.71772
1775,19450,0,139.7397347,35.715405000000004
1775,19451,0,139.7398415,35.71545760000001
1776,19455,0,139.741868,35.716621200000006
1776,19456,0,139.7419684,35.716465
1777,19464,0,139.74249350000002,35.71513670000001
1778,19469,0,139.741228,35.713906200000004
1778,19470,0,139.7411146,35.713841200000005
1779,75488,0,139.7449943,35.7111588
1780,19478,0,139.7461309,35.709651
1781,19481,0,139.7456898,35.7081674
1782,19484,0,139.7450989,35.7080471
1783,19490,0,139.7428258,35.7100314
1786,19500,0,139.7403322,35.7108729
1775,19531,0,139.7398187,35.715261700000006
1775,19454,0,139.7399423,35.7153173
1787,19598,0,139.8009137,35.72913220000001
1788,19623,0,139.8210872,35.751972
1789,19626,0,139.8211038,35.75411069999999
1790,19627,0,139.8035402,35.7612107
1791,9760,0,139.6724249,35.6699532
1791,19679,0,139.6723745,35.67009100000001
4648,19725,0,139.7787886,35.69537710000001
1792,19741,0,139.7800366,35.69641380000001
1793,19744,0,139.7826909,35.6961729
1794,19748,0,139.7828315,35.6974824
1794,19749,0,139.7828445,35.69762450000001
442,3745,0,139.7654836,35.699219
1795,19794,0,139.646039,35.682463
1337,12343,0,139.6447742,35.675697899999996
1796,19855,0,139.7372712,35.7561143
1797,19858,0,139.7370852,35.754706500000005
1798,19861,0,139.7297387,35.7582728
1799,19900,0,139.7697581,35.6927526
1800,19901,0,139.7692931,35.693899300000005
1801,19187,0,139.767465,35.69339490000001
1802,9757,0,139.6732448,35.66727989999999
1803,20033,0,139.6455248,35.684704800000006
1804,15668,0,139.6442365,35.6827025
1805,14065,0,139.6436544,35.6819387
1806,20066,0,139.743702,35.7706473
1807,20069,0,139.7438801,35.7713506
1808,20073,0,139.7444872,35.7721751
1809,20078,0,139.7457185,35.771505
1810,20083,0,139.7470744,35.77066150000001
1811,20092,0,139.74790890000003,35.76480840000001
1812,20135,0,139.7533008,35.7634259
1813,20118,0,139.6633342,35.653958599999996
1814,20119,0,139.6624707,35.654063100000016
1815,20126,0,139.65899,35.65513479999999
1815,20127,0,139.658897,35.6551636
1816,20134,0,139.751691,35.7639326
1817,20151,0,139.7402519,35.75904839999999
1818,20159,0,139.7421729,35.7660877
1819,20161,0,139.7407931,35.7712625
1820,20165,0,139.7417848,35.7729206
1821,20184,0,139.74057590000004,35.7738264
1822,20160,0,139.7422191,35.7670398
1823,20243,0,139.7477817,35.768547600000005
1824,20298,0,139.5879227,35.699132100000014
1825,20321,0,139.5757395,35.68550810000001
1826,20437,0,139.5782222,35.7151126
1827,20492,0,139.6002707,35.62405900000001
1828,20497,0,139.602877,35.6235056
1829,20506,0,139.7440391,35.6998425
1830,127306,0,139.7457184,35.7019499
1830,43524,0,139.7456386,35.7019085
1831,20554,0,139.7474793,35.70076770000001
1832,11633,0,139.5818193,35.63385709999999
1833,12456,0,139.597936,35.6419151
1834,20647,0,139.5988698,35.6374887
1835,20645,0,139.5981133,35.6380615
1836,20657,0,139.5986985,35.6358145
1837,20662,0,139.6000158,35.6366302
1838,20666,0,139.7585942,35.73818790000001
1839,20671,0,139.7615309,35.736641999999996
